date,state,district,pincode,bio_age_5_17,bio_age_17_
01-03-2025,Odisha,Cuttack,754207,167,402
01-03-2025,Odisha,Kendrapara,754215,240,445
01-03-2025,Odisha,Jajpur,755004,55,109
01-03-2025,Odisha,Malkangiri,764042,112,22
01-03-2025,Odisha,Bargarh,768102,67,113
01-03-2025,Odisha,Jajpur,755043,75,102
01-03-2025,Odisha,Cuttack,754004,30,27
01-03-2025,Odisha,Sambalpur,768025,27,22
01-03-2025,Odisha,Bhadrak,756101,13,55
01-03-2025,Odisha,Puri,752104,278,631
01-03-2025,Odisha,Subarnapur,767019,28,162
01-03-2025,Odisha,Jagatsinghpur,754140,17,93
01-03-2025,Odisha,Kalahandi,766011,274,493
01-03-2025,Odisha,Mayurbhanj,757075,133,250
01-03-2025,Odisha,Koraput,765013,412,737
01-03-2025,Odisha,Jharsuguda,768219,45,89
01-03-2025,Odisha,Boudh,762023,28,66
01-03-2025,Odisha,Cuttack,754206,51,108
01-03-2025,Odisha,Jagatsinghpur,754138,79,193
01-03-2025,Odisha,Puri,752001,214,370
01-03-2025,Odisha,Kandhamal,762107,199,428
01-03-2025,Odisha,Ganjam,761028,100,159
01-03-2025,Odisha,Balasore,756059,14,53
01-03-2025,Odisha,Cuttack,754203,63,104
01-03-2025,Odisha,Kalahandi,766019,218,577
01-03-2025,Odisha,Balangir,767002,285,394
01-03-2025,Odisha,Bargarh,768027,308,559
01-03-2025,Odisha,Mayurbhanj,757023,77,135
01-03-2025,Odisha,Subarnapur,767068,10,51
01-03-2025,Odisha,Jajpur,755006,36,75
01-03-2025,Odisha,Bargarh,768031,12,33
01-03-2025,Odisha,Cuttack,754037,152,277
01-03-2025,Odisha,Khordha,752030,137,246
01-03-2025,Odisha,Balangir,767026,300,721
01-03-2025,Odisha,Balasore,756060,55,84
01-03-2025,Odisha,Puri,752011,307,617
01-03-2025,Odisha,Cuttack,754204,84,248
01-03-2025,Odisha,Mayurbhanj,757086,109,201
01-03-2025,Odisha,Jajpur,755025,90,122
01-03-2025,Odisha,Ganjam,761119,139,194
01-03-2025,Odisha,Khordha,752023,20,65
01-03-2025,Odisha,Nayagarh,752077,231,551
01-03-2025,Odisha,Sundargarh,770046,23,36
01-03-2025,Odisha,Jajpur,755003,92,160
01-03-2025,Odisha,Khordha,754005,40,60
01-03-2025,Odisha,Gajapati,761200,155,159
01-03-2025,Odisha,Bargarh,768036,264,824
01-03-2025,Odisha,Kendrapara,754153,51,113
01-03-2025,Odisha,Bhadrak,756168,105,157
01-03-2025,Odisha,Bhadrak,756128,28,34
01-03-2025,Odisha,Ganjam,761011,66,115
01-03-2025,Odisha,Mayurbhanj,757052,177,340
01-03-2025,Odisha,Balasore,756019,226,196
01-03-2025,Odisha,Sambalpur,768006,206,239
01-03-2025,Odisha,Cuttack,753004,87,170
01-03-2025,Odisha,Balasore,756039,12,24
01-03-2025,Odisha,Cuttack,754221,111,233
01-03-2025,Odisha,Subarnapur,767068,10,17
01-03-2025,Odisha,Khordha,752062,111,256
01-03-2025,Odisha,Ganjam,761055,100,253
01-03-2025,Odisha,Balasore,756045,11,31
01-03-2025,Odisha,Cuttack,754209,14,42
01-03-2025,Odisha,Ganjam,761031,97,227
01-03-2025,Odisha,Puri,752013,98,109
01-03-2025,Odisha,Mayurbhanj,757033,292,404
01-03-2025,Odisha,Balasore,756038,63,90
01-03-2025,Odisha,Puri,752111,150,174
01-03-2025,Odisha,Khordha,752022,44,69
01-03-2025,Odisha,Puri,752107,60,137
01-03-2025,Odisha,Balasore,756003,21,84
01-03-2025,Odisha,Puri,752114,102,168
01-03-2025,Odisha,Balasore,756042,132,176
01-03-2025,Odisha,Cuttack,754025,81,220
01-03-2025,Odisha,Sundargarh,770043,88,174
01-03-2025,Odisha,Jajpur,755011,122,169
01-03-2025,Odisha,Cuttack,754202,92,181
01-03-2025,Odisha,Puri,752105,100,196
01-03-2025,Odisha,Jagatsinghpur,754120,11,18
01-03-2025,Odisha,Khordha,752060,29,73
01-03-2025,Odisha,Boudh,762026,86,212
01-03-2025,Odisha,Mayurbhanj,757100,65,139
01-03-2025,Odisha,Jagatsinghpur,754107,44,86
01-03-2025,Odisha,Balasore,756034,68,109
01-03-2025,Odisha,Sundargarh,769012,95,124
01-03-2025,Odisha,Sundargarh,770076,23,23
01-03-2025,Odisha,Balangir,767022,69,137
01-03-2025,Odisha,Mayurbhanj,757019,94,186
01-03-2025,Odisha,Malkangiri,764052,1334,742
01-03-2025,Odisha,Kalahandi,766029,293,594
01-03-2025,Odisha,Cuttack,754007,65,161
01-03-2025,Odisha,Jajpur,755014,89,179
01-03-2025,Odisha,Cuttack,754021,27,47
01-03-2025,Odisha,Sambalpur,768106,285,406
01-03-2025,Odisha,Kandhamal,762001,83,149
01-03-2025,Odisha,Khordha,752023,93,127
01-03-2025,Odisha,Balangir,767039,19,38
01-03-2025,Odisha,Cuttack,753008,64,123
01-03-2025,Odisha,Bhadrak,756118,70,103
01-03-2025,Odisha,Kandhamal,762100,123,272
01-03-2025,Odisha,Khordha,752103,78,124
01-03-2025,Odisha,Bhadrak,756114,161,292
01-03-2025,Odisha,Balangir,767038,118,350
01-03-2025,Odisha,Balasore,756084,20,43
01-03-2025,Odisha,Jajpur,755012,28,85
01-03-2025,Odisha,Bhadrak,756100,115,131
01-03-2025,Odisha,Gajapati,761214,166,517
01-03-2025,Odisha,Koraput,763003,212,31
01-03-2025,Odisha,Balasore,756083,83,163
01-03-2025,Odisha,Malkangiri,764047,484,458
01-03-2025,Odisha,Dhenkanal,759022,106,168
01-03-2025,Odisha,Dhenkanal,759016,342,995
01-03-2025,Odisha,Puri,752003,11,8
01-03-2025,Odisha,Puri,752014,147,213
01-03-2025,Odisha,Angul,759145,43,93
01-03-2025,Odisha,Balasore,756045,29,116
01-03-2025,Odisha,Balasore,756033,39,240
01-03-2025,Odisha,Jajpur,755003,53,107
01-03-2025,Odisha,Ganjam,761005,99,156
01-03-2025,Odisha,Jagatsinghpur,754102,82,174
01-03-2025,Odisha,Ganjam,761144,61,82
01-03-2025,Odisha,Khordha,751021,15,75
01-03-2025,Odisha,Gajapati,761210,28,61
01-03-2025,Odisha,Balasore,756027,183,302
01-03-2025,Odisha,Sambalpur,768001,157,193
01-03-2025,Odisha,Jajpur,755008,152,246
01-03-2025,Odisha,Rayagada,765021,87,190
01-03-2025,Odisha,Keonjhar,758028,144,473
01-03-2025,Odisha,Puri,752116,28,67
01-03-2025,Odisha,Keonjhar,758038,63,89
01-03-2025,Odisha,Jajpur,755022,59,121
01-03-2025,Odisha,Nayagarh,752081,127,209
01-03-2025,Odisha,Balasore,756040,53,63
01-03-2025,Odisha,Nuapada,766111,228,493
01-03-2025,Odisha,Balasore,756035,97,182
01-03-2025,Odisha,Jajpur,755023,85,136
01-03-2025,Odisha,Balangir,767020,12,148
01-03-2025,Odisha,Rayagada,765016,175,616
01-03-2025,Odisha,Nabarangpur,764074,1028,842
01-03-2025,Odisha,Khordha,752018,66,89
01-03-2025,Odisha,Sambalpur,768005,254,217
01-03-2025,Odisha,Mayurbhanj,757107,212,179
01-03-2025,Odisha,Sambalpur,768212,187,478
01-03-2025,Odisha,Cuttack,753010,26,84
01-03-2025,Odisha,Sambalpur,768113,81,137
01-03-2025,Odisha,Sundargarh,770002,79,126
01-03-2025,Odisha,Nayagarh,752068,118,274
01-03-2025,Odisha,Cuttack,753013,11,27
01-03-2025,Odisha,Angul,759103,212,223
01-03-2025,Odisha,Angul,759107,56,60
01-03-2025,Odisha,Subarnapur,767045,15,102
01-03-2025,Odisha,Jajpur,755017,56,66
01-03-2025,Odisha,Ganjam,761014,18,70
01-03-2025,Odisha,Khordha,752050,15,65
01-03-2025,Odisha,Mayurbhanj,757043,232,340
01-03-2025,Odisha,Khordha,751010,68,144
01-03-2025,Odisha,Balasore,756024,27,109
01-03-2025,Odisha,Kandhamal,762112,36,126
01-03-2025,Odisha,Dhenkanal,759121,202,667
01-03-2025,Odisha,Balasore,756048,12,24
01-03-2025,Odisha,Khordha,751002,33,207
01-03-2025,Odisha,Jharsuguda,768213,100,204
01-03-2025,Odisha,Nabarangpur,764077,112,512
01-03-2025,Odisha,Cuttack,753009,40,79
01-03-2025,Odisha,Balasore,756020,180,219
01-03-2025,Odisha,Rayagada,765029,178,292
01-03-2025,Odisha,Jagatsinghpur,754110,102,199
01-03-2025,Odisha,Kalahandi,766014,420,890
01-03-2025,Odisha,Sundargarh,770073,16,47
01-03-2025,Odisha,Sundargarh,770075,33,30
01-03-2025,Odisha,Balangir,767066,47,137
01-03-2025,Odisha,Jagatsinghpur,754113,90,154
01-03-2025,Odisha,Jajpur,755019,110,200
01-03-2025,Odisha,Jajpur,755007,142,214
01-03-2025,Odisha,Bhadrak,756111,82,119
01-03-2025,Odisha,Kendrapara,754225,205,373
01-03-2025,Odisha,Khordha,752066,133,170
01-03-2025,Odisha,Cuttack,753011,67,205
01-03-2025,Odisha,Jajpur,755009,94,171
01-03-2025,Odisha,Balangir,767041,48,146
01-03-2025,Odisha,Nayagarh,752084,181,316
01-03-2025,Odisha,Sundargarh,769008,14,18
01-03-2025,Odisha,Angul,759125,291,552
01-03-2025,Odisha,Dhenkanal,759019,157,218
01-03-2025,Odisha,Dhenkanal,759023,149,204
01-03-2025,Odisha,Kalahandi,766027,266,221
01-03-2025,Odisha,Keonjhar,758014,243,380
01-03-2025,Odisha,Bargarh,768032,211,442
01-03-2025,Odisha,Bhadrak,756167,13,21
01-03-2025,Odisha,Ganjam,761110,36,94
01-03-2025,Odisha,Bargarh,768028,396,549
01-03-2025,Odisha,Bargarh,768048,39,106
01-03-2025,Odisha,Balasore,756049,73,98
01-03-2025,Odisha,Balasore,756022,30,42
01-03-2025,Odisha,Balangir,767021,83,73
01-03-2025,Odisha,Balangir,767032,308,553
01-03-2025,Odisha,Bhadrak,756112,127,232
01-03-2025,Odisha,Khordha,752057,29,50
01-03-2025,Odisha,Jharsuguda,768202,179,265
01-03-2025,Odisha,Mayurbhanj,757049,154,327
01-03-2025,Odisha,Keonjhar,758032,180,317
01-03-2025,Odisha,Ganjam,761003,157,236
01-03-2025,Odisha,Ganjam,761001,17,106
01-03-2025,Odisha,Ganjam,761104,244,471
01-03-2025,Odisha,Sundargarh,769042,61,150
01-03-2025,Odisha,Bhadrak,756132,156,261
01-03-2025,Odisha,Ganjam,761012,150,365
01-03-2025,Odisha,Balangir,767037,35,275
01-03-2025,Odisha,Jajpur,754214,93,203
01-03-2025,Odisha,Boudh,762024,20,12
01-03-2025,Odisha,Bhadrak,756117,240,515
01-03-2025,Odisha,Ganjam,761014,106,251
01-03-2025,Odisha,Jagatsinghpur,754159,11,16
01-03-2025,Odisha,Dhenkanal,759022,30,57
01-03-2025,Odisha,Sundargarh,770032,14,56
01-03-2025,Odisha,Angul,759143,49,87
01-03-2025,Odisha,Jagatsinghpur,754137,60,132
01-03-2025,Odisha,Cuttack,754008,146,308
01-03-2025,Odisha,Sundargarh,769007,36,42
01-03-2025,Odisha,Puri,752120,11,51
01-03-2025,Odisha,Mayurbhanj,757037,197,420
01-03-2025,Odisha,Balasore,756060,16,37
01-03-2025,Odisha,Mayurbhanj,757053,227,219
01-03-2025,Odisha,Cuttack,754004,138,468
01-03-2025,Odisha,Jharsuguda,768220,66,93
01-03-2025,Odisha,Kalahandi,766036,271,513
01-03-2025,Odisha,Kendrapara,754134,62,197
01-03-2025,Odisha,Boudh,762018,73,117
01-03-2025,Odisha,Balasore,756002,147,227
01-03-2025,Odisha,Kendrapara,754217,227,352
01-03-2025,Odisha,Khordha,751022,26,52
01-03-2025,Odisha,Khordha,752050,51,114
01-03-2025,Odisha,Cuttack,753003,12,69
01-03-2025,Odisha,Ganjam,761029,268,479
01-03-2025,Odisha,Kendrapara,754253,21,26
01-03-2025,Odisha,Kendrapara,754208,124,220
01-03-2025,Odisha,Balasore,756058,21,66
01-03-2025,Odisha,Balasore,756029,137,260
01-03-2025,Odisha,Mayurbhanj,757028,138,177
01-03-2025,Odisha,Sundargarh,769004,16,60
01-03-2025,Odisha,Keonjhar,758043,197,425
01-03-2025,Odisha,Balasore,756026,17,72
01-03-2025,Odisha,Bhadrak,756130,167,313
01-03-2025,Odisha,Kalahandi,766018,257,660
01-03-2025,Odisha,Koraput,764058,102,139
01-03-2025,Odisha,Jagatsinghpur,754108,16,54
01-03-2025,Odisha,Koraput,764056,899,794
01-03-2025,Odisha,Nabarangpur,764071,416,802
01-03-2025,Odisha,Sambalpur,768105,120,223
01-03-2025,Odisha,Mayurbhanj,757093,60,107
01-03-2025,Odisha,Cuttack,754293,54,92
01-03-2025,Odisha,Ganjam,761140,49,122
01-03-2025,Odisha,Jagatsinghpur,754132,86,199
01-03-2025,Odisha,Balasore,756047,190,252
01-03-2025,Odisha,Malkangiri,764086,207,146
01-03-2025,Odisha,Sundargarh,770012,18,89
01-03-2025,Odisha,Jajpur,755005,70,150
01-03-2025,Odisha,Kendrapara,754210,82,174
01-03-2025,Odisha,Deogarh,768108,218,453
01-03-2025,Odisha,Balangir,767022,10,75
01-03-2025,Odisha,Keonjhar,758047,109,263
01-03-2025,Odisha,Ganjam,761004,72,135
01-03-2025,Odisha,Mayurbhanj,757082,119,143
01-03-2025,Odisha,Cuttack,754026,18,40
01-03-2025,Odisha,Mayurbhanj,757101,62,104
01-03-2025,Odisha,Kalahandi,766103,105,428
01-03-2025,Odisha,Balangir,767067,14,46
01-03-2025,Odisha,Sundargarh,770051,136,182
01-03-2025,Odisha,Balasore,756025,10,17
01-03-2025,Odisha,Jajpur,755015,22,44
01-03-2025,Odisha,Balasore,756003,159,233
01-03-2025,Odisha,Mayurbhanj,757077,134,219
01-03-2025,Odisha,Sundargarh,769005,21,50
01-03-2025,Odisha,Jagatsinghpur,754294,16,93
01-03-2025,Odisha,Dhenkanal,759026,198,243
01-03-2025,Odisha,Sundargarh,770022,85,158
01-03-2025,Odisha,Ganjam,761131,196,484
01-03-2025,Odisha,Bhadrak,756131,161,266
01-03-2025,Odisha,Ganjam,761111,216,334
01-03-2025,Odisha,Jagatsinghpur,754141,207,397
01-03-2025,Odisha,Balasore,756001,13,36
01-03-2025,Odisha,Koraput,764003,181,182
01-03-2025,Odisha,Khordha,751015,63,81
01-03-2025,Odisha,Khordha,751003,135,237
01-03-2025,Odisha,Dhenkanal,759025,19,63
01-03-2025,Odisha,Boudh,762017,12,197
01-03-2025,Odisha,Balasore,756001,126,139
01-03-2025,Odisha,Sundargarh,770019,38,74
01-03-2025,Odisha,Nayagarh,752089,94,254
01-03-2025,Odisha,Jajpur,755036,45,77
01-03-2025,Odisha,Sambalpur,768221,75,141
01-03-2025,Odisha,Bhadrak,756123,101,108
01-03-2025,Odisha,Mayurbhanj,757031,28,82
01-03-2025,Odisha,Mayurbhanj,757041,172,306
01-03-2025,Odisha,Cuttack,754071,16,34
01-03-2025,Odisha,Bhadrak,756181,14,78
01-03-2025,Odisha,Mayurbhanj,757105,64,174
01-03-2025,Odisha,Subarnapur,767018,292,406
01-03-2025,Odisha,Khordha,751019,162,274
01-03-2025,Odisha,Kendrapara,754231,36,129
01-03-2025,Odisha,Balasore,756030,14,27
01-03-2025,Odisha,Bargarh,768115,67,120
01-03-2025,Odisha,Mayurbhanj,757079,273,303
01-03-2025,Odisha,Jajpur,754082,28,70
01-03-2025,Odisha,Keonjhar,758080,131,272
01-03-2025,Odisha,Puri,752012,158,278
01-03-2025,Odisha,Balangir,767033,29,271
01-03-2025,Odisha,Sundargarh,769016,30,68
01-03-2025,Odisha,Angul,759119,25,65
01-03-2025,Odisha,Koraput,764039,298,1024
01-03-2025,Odisha,Jajpur,755025,27,54
01-03-2025,Odisha,Cuttack,754002,27,65
01-03-2025,Odisha,Mayurbhanj,757001,130,225
01-03-2025,Odisha,Angul,759122,50,55
01-03-2025,Odisha,Mayurbhanj,757051,100,162
01-03-2025,Odisha,Kendrapara,754212,255,331
01-03-2025,Odisha,Jajpur,754023,13,40
01-03-2025,Odisha,Keonjhar,758023,89,286
01-03-2025,Odisha,Koraput,764006,20,46
01-03-2025,Odisha,Kalahandi,766013,165,399
01-03-2025,Odisha,Khordha,752027,122,191
01-03-2025,Odisha,Dhenkanal,759024,127,188
01-03-2025,Odisha,Nayagarh,752069,55,94
01-03-2025,Odisha,Bhadrak,756115,118,240
01-03-2025,Odisha,Jharsuguda,768203,49,33
01-03-2025,Odisha,Bhadrak,756181,97,121
01-03-2025,Odisha,Keonjhar,758045,100,123
01-03-2025,Odisha,Jagatsinghpur,754102,10,74
01-03-2025,Odisha,Jagatsinghpur,754111,63,141
01-03-2025,Odisha,Bhadrak,756116,91,186
01-03-2025,Odisha,Keonjhar,758025,11,12
01-03-2025,Odisha,Mayurbhanj,757032,145,380
01-03-2025,Odisha,Keonjhar,758031,359,625
01-03-2025,Odisha,Jajpur,755017,71,132
01-03-2025,Odisha,Mayurbhanj,757050,228,313
01-03-2025,Odisha,Bhadrak,756163,54,129
01-03-2025,Odisha,Jagatsinghpur,754119,12,64
01-03-2025,Odisha,Koraput,764005,138,250
01-03-2025,Odisha,Puri,752120,22,30
01-03-2025,Odisha,Angul,759119,213,325
01-03-2025,Odisha,Balangir,767001,24,102
01-03-2025,Odisha,Mayurbhanj,757092,124,268
01-03-2025,Odisha,Koraput,764057,18,47
01-03-2025,Odisha,Malkangiri,764044,23,15
01-03-2025,Odisha,Nayagarh,752080,142,262
01-03-2025,Odisha,Khordha,752020,72,136
01-03-2025,Odisha,Sundargarh,770013,32,36
01-03-2025,Odisha,Cuttack,754010,38,96
01-03-2025,Odisha,Khordha,752019,85,190
01-03-2025,Odisha,Balangir,767024,14,75
01-03-2025,Odisha,Balasore,756182,49,88
01-03-2025,Odisha,Khordha,752056,74,202
01-03-2025,Odisha,Keonjhar,758078,76,211
01-03-2025,Odisha,Rayagada,765033,92,190
01-03-2025,Odisha,Ganjam,761151,68,134
01-03-2025,Odisha,Sundargarh,770040,385,544
01-03-2025,Odisha,Balasore,756002,13,55
01-03-2025,Odisha,Sundargarh,770052,57,38
01-03-2025,Odisha,Keonjhar,758020,56,120
01-03-2025,Odisha,Jajpur,755010,15,23
01-03-2025,Odisha,Angul,759128,27,40
01-03-2025,Odisha,Cuttack,754201,98,210
01-03-2025,Odisha,Puri,752105,12,21
01-03-2025,Odisha,Bhadrak,756171,64,163
01-03-2025,Odisha,Khordha,751002,11,75
01-03-2025,Odisha,Sambalpur,768228,75,179
01-03-2025,Odisha,Ganjam,761042,63,94
01-03-2025,Odisha,Cuttack,754027,65,142
01-03-2025,Odisha,Rayagada,765001,136,107
01-03-2025,Odisha,Mayurbhanj,757034,177,241
01-03-2025,Odisha,Cuttack,754003,54,86
01-03-2025,Odisha,Sundargarh,770021,46,50
01-03-2025,Odisha,Dhenkanal,759039,264,361
01-03-2025,Odisha,Ganjam,761102,146,149
01-03-2025,Odisha,Koraput,764037,175,487
01-03-2025,Odisha,Jagatsinghpur,754103,12,16
01-03-2025,Odisha,Keonjhar,758082,53,125
01-03-2025,Odisha,Deogarh,768110,147,282
01-03-2025,Odisha,Ganjam,760007,14,30
01-03-2025,Odisha,Khordha,751029,11,71
01-03-2025,Odisha,Boudh,762016,19,241
01-03-2025,Odisha,Bhadrak,756137,54,72
01-03-2025,Odisha,Mayurbhanj,757036,141,333
01-03-2025,Odisha,Puri,752108,106,166
01-03-2025,Odisha,Khordha,751024,11,105
01-03-2025,Odisha,Balangir,767030,10,20
01-03-2025,Odisha,Rayagada,765002,159,431
01-03-2025,Odisha,Bargarh,768038,230,350
01-03-2025,Odisha,Nayagarh,752090,70,164
01-03-2025,Odisha,Bhadrak,756164,128,255
01-03-2025,Odisha,Kendrapara,754289,54,98
01-03-2025,Odisha,Balasore,756024,136,223
01-03-2025,Odisha,Kandhamal,762109,146,146
01-03-2025,Odisha,Ganjam,761105,331,670
01-03-2025,Odisha,Gajapati,761213,96,222
01-03-2025,Odisha,Khordha,752101,69,116
01-03-2025,Odisha,Cuttack,754004,13,28
01-03-2025,Odisha,Boudh,762020,62,160
01-03-2025,Odisha,Rayagada,765018,48,69
01-03-2025,Odisha,Nuapada,766108,172,1101
01-03-2025,Odisha,Koraput,764063,137,217
01-03-2025,Odisha,Ganjam,761037,51,110
01-03-2025,Odisha,Jagatsinghpur,754109,36,123
01-03-2025,Odisha,Ganjam,761008,131,207
01-03-2025,Odisha,Cuttack,754009,171,287
01-03-2025,Odisha,Cuttack,754131,120,237
01-03-2025,Odisha,Mayurbhanj,757026,112,235
01-03-2025,Odisha,Mayurbhanj,757020,82,168
01-03-2025,Odisha,Jharsuguda,768234,48,64
01-03-2025,Odisha,Cuttack,753012,50,105
01-03-2025,Odisha,Keonjhar,758036,31,40
01-03-2025,Odisha,Koraput,764043,853,1462
01-03-2025,Odisha,Jagatsinghpur,754140,20,21
01-03-2025,Odisha,Balasore,756027,18,119
01-03-2025,Odisha,Ganjam,760010,67,92
01-03-2025,Odisha,Jajpur,754023,37,75
01-03-2025,Odisha,Jajpur,755049,20,79
01-03-2025,Odisha,Sundargarh,770011,44,73
01-03-2025,Odisha,Balangir,767028,114,399
01-03-2025,Odisha,Ganjam,761117,138,294
01-03-2025,Odisha,Sundargarh,770018,18,93
01-03-2025,Odisha,Sundargarh,770070,33,60
01-03-2025,Odisha,Jajpur,755019,20,44
01-03-2025,Odisha,Sambalpur,768227,152,215
01-03-2025,Odisha,Ganjam,761007,98,191
01-03-2025,Odisha,Sundargarh,769043,82,149
01-03-2025,Odisha,Dhenkanal,759027,17,61
01-03-2025,Odisha,Rayagada,764062,21,37
01-03-2025,Odisha,Khordha,751014,37,63
01-03-2025,Odisha,Angul,759119,10,46
01-03-2025,Odisha,Khordha,752027,11,57
01-03-2025,Odisha,Sambalpur,768003,111,115
01-03-2025,Odisha,Balasore,756043,87,129
01-03-2025,Odisha,Ganjam,760009,77,76
01-03-2025,Odisha,Ganjam,761035,157,298
01-03-2025,Odisha,Jajpur,755015,47,69
01-03-2025,Odisha,Khordha,752055,194,209
01-03-2025,Odisha,Kendrapara,754219,105,179
01-03-2025,Odisha,Kandhamal,762027,34,95
01-03-2025,Odisha,Jagatsinghpur,754136,40,148
01-03-2025,Odisha,Bargarh,768034,88,196
01-03-2025,Odisha,Khordha,752038,32,93
01-03-2025,Odisha,Bargarh,768030,160,289
01-03-2025,Odisha,Mayurbhanj,757074,93,135
01-03-2025,Odisha,Balasore,756023,89,177
01-03-2025,Odisha,Balangir,767032,52,168
01-03-2025,Odisha,Khordha,751019,21,231
01-03-2025,Odisha,Jajpur,755006,66,127
01-03-2025,Odisha,Sundargarh,770033,226,488
01-03-2025,Odisha,Angul,759132,239,425
01-03-2025,Odisha,Ganjam,761043,42,84
01-03-2025,Odisha,Mayurbhanj,757025,176,385
01-03-2025,Odisha,Sambalpur,768214,32,87
01-03-2025,Odisha,Kandhamal,762110,179,256
01-03-2025,Odisha,Ganjam,761027,101,130
01-03-2025,Odisha,Ganjam,761045,19,22
01-03-2025,Odisha,Kendrapara,754220,230,664
01-03-2025,Odisha,Balangir,767037,183,509
01-03-2025,Odisha,Keonjhar,758001,121,185
01-03-2025,Odisha,Khordha,751017,20,84
01-03-2025,Odisha,Dhenkanal,759020,154,298
01-03-2025,Odisha,Dhenkanal,759001,102,181
01-03-2025,Odisha,Cuttack,753014,85,179
01-03-2025,Odisha,Malkangiri,764046,190,69
01-03-2025,Odisha,Kandhamal,762105,357,475
01-03-2025,Odisha,Kendrapara,754216,72,92
01-03-2025,Odisha,Jajpur,755009,138,201
01-03-2025,Odisha,Balasore,756046,115,162
01-03-2025,Odisha,Sundargarh,770074,12,49
01-03-2025,Odisha,Bhadrak,756127,64,138
01-03-2025,Odisha,Nabarangpur,764049,115,316
01-03-2025,Odisha,Angul,759129,171,407
01-03-2025,Odisha,Sundargarh,770001,57,51
01-03-2025,Odisha,Mayurbhanj,757084,82,167
01-03-2025,Odisha,Gajapati,761017,452,1386
01-03-2025,Odisha,Mayurbhanj,757102,54,115
01-03-2025,Odisha,Jagatsinghpur,754132,13,37
01-03-2025,Odisha,Mayurbhanj,757027,32,52
01-03-2025,Odisha,Khordha,751001,95,139
01-03-2025,Odisha,Malkangiri,764048,40,46
01-03-2025,Odisha,Khordha,751023,16,14
01-03-2025,Odisha,Jagatsinghpur,754110,13,119
01-03-2025,Odisha,Kendrapara,755061,94,206
01-03-2025,Odisha,Sundargarh,769001,13,48
01-03-2025,Odisha,Nabarangpur,764073,793,1067
01-03-2025,Odisha,Kalahandi,766102,248,494
01-03-2025,Odisha,Koraput,764001,212,181
01-03-2025,Odisha,Kendrapara,754228,38,70
01-03-2025,Odisha,Sambalpur,768019,11,8
01-03-2025,Odisha,Keonjhar,758029,219,403
01-03-2025,Odisha,Kalahandi,766020,95,270
01-03-2025,Odisha,Keonjhar,758021,396,585
01-03-2025,Odisha,Jajpur,755024,52,91
01-03-2025,Odisha,Puri,752002,13,77
01-03-2025,Odisha,Koraput,764040,45,124
01-03-2025,Odisha,Khordha,751001,23,95
01-03-2025,Odisha,Gajapati,761016,352,1004
01-03-2025,Odisha,Cuttack,754207,10,58
01-03-2025,Odisha,Jajpur,755023,144,281
01-03-2025,Odisha,Mayurbhanj,757022,94,172
01-03-2025,Odisha,Jajpur,755036,20,40
01-03-2025,Odisha,Khordha,751017,70,96
01-03-2025,Odisha,Keonjhar,758034,263,527
01-03-2025,Odisha,Kandhamal,762029,92,293
01-03-2025,Odisha,Bhadrak,756138,40,97
01-03-2025,Odisha,Ganjam,760001,151,166
01-03-2025,Odisha,Sundargarh,769002,45,69
01-03-2025,Odisha,Balangir,767061,99,110
01-03-2025,Odisha,Rayagada,765025,122,432
01-03-2025,Odisha,Nabarangpur,764070,142,399
01-03-2025,Odisha,Jajpur,755001,39,53
01-03-2025,Odisha,Koraput,764058,261,748
01-03-2025,Odisha,Dhenkanal,759014,208,416
01-03-2025,Odisha,Balangir,767039,232,454
01-03-2025,Odisha,Angul,759100,120,230
01-03-2025,Odisha,Khordha,752061,115,164
01-03-2025,Odisha,Sundargarh,770019,10,40
01-03-2025,Odisha,Kandhamal,762103,322,497
01-03-2025,Odisha,Keonjhar,758035,193,302
01-03-2025,Odisha,Jagatsinghpur,754114,43,140
01-03-2025,Odisha,Deogarh,768121,77,70
01-03-2025,Odisha,Bargarh,768042,107,526
01-03-2025,Odisha,Sundargarh,770016,27,124
01-03-2025,Odisha,Jajpur,755016,39,109
01-03-2025,Odisha,Cuttack,753001,41,305
01-03-2025,Odisha,Sundargarh,770036,20,149
01-03-2025,Odisha,Ganjam,761151,15,8
01-03-2025,Odisha,Khordha,751007,14,104
01-03-2025,Odisha,Koraput,764043,1073,439
01-03-2025,Odisha,Balasore,756045,322,349
01-03-2025,Odisha,Nayagarh,752070,188,340
01-03-2025,Odisha,Angul,759104,33,47
01-03-2025,Odisha,Sundargarh,770016,161,296
01-03-2025,Odisha,Sundargarh,770073,61,70
01-03-2025,Odisha,Jajpur,755016,68,186
01-03-2025,Odisha,Jagatsinghpur,754141,41,303
01-03-2025,Odisha,Bhadrak,756101,176,228
01-03-2025,Odisha,Puri,752016,93,163
01-03-2025,Odisha,Jagatsinghpur,754142,20,40
01-03-2025,Odisha,Jagatsinghpur,754103,13,103
01-03-2025,Odisha,Jajpur,755044,28,70
01-03-2025,Odisha,Sundargarh,770038,81,149
01-03-2025,Odisha,Mayurbhanj,757024,77,209
01-03-2025,Odisha,Mayurbhanj,757016,109,183
01-03-2025,Odisha,Balangir,767040,17,126
01-03-2025,Odisha,Ganjam,761052,39,31
01-03-2025,Odisha,Nuapada,766104,135,485
01-03-2025,Odisha,Balangir,767065,172,267
01-03-2025,Odisha,Balangir,767024,125,251
01-03-2025,Odisha,Ganjam,761125,90,174
